date,unit_id,listing,listing_group,season,month,dow,ati_static,pricelabs,gap_dollars,gap_abs
2027-05-12,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,5,Wednesday,1500,2522.0,-1022.0,1022.0
2027-04-24,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,4,Saturday,800,1822.0,-1022.0,1022.0
2027-11-27,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,11,Saturday,750,1762.0,-1012.0,1012.0
2027-03-25,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,3,Thursday,1025,2036.0,-1011.0,1011.0
2027-09-18,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Saturday,1100,2109.0,-1009.0,1009.0
2027-09-18,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Saturday,1100,2109.0,-1009.0,1009.0
2027-07-02,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,7,Friday,1475,2480.0,-1005.0,1005.0
2027-04-03,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Saturday,1025,2028.0,-1003.0,1003.0
2027-04-03,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Saturday,1025,2028.0,-1003.0,1003.0
2027-09-18,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Saturday,1075,2078.0,-1003.0,1003.0
2027-03-21,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,3,Sunday,1500,2500.0,-1000.0,1000.0
2027-05-02,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,5,Sunday,925,1925.0,-1000.0,1000.0
2027-09-17,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,9,Friday,1100,2096.0,-996.0,996.0
2027-09-17,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,9,Friday,1100,2096.0,-996.0,996.0
2027-04-24,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,4,Saturday,800,1795.0,-995.0,995.0
2027-04-24,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,4,Saturday,800,1795.0,-995.0,995.0
2027-11-27,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,11,Saturday,825,1818.0,-993.0,993.0
2027-11-27,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,11,Saturday,825,1818.0,-993.0,993.0
2027-05-01,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1736.0,-986.0,986.0
2027-09-12,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,9,Sunday,1525,2510.0,-985.0,985.0
2027-10-24,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,10,Sunday,1525,2510.0,-985.0,985.0
2027-10-17,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,10,Sunday,1525,2510.0,-985.0,985.0
2027-10-03,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,10,Sunday,1525,2510.0,-985.0,985.0
2027-09-26,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,9,Sunday,1525,2510.0,-985.0,985.0
2027-10-31,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,10,Sunday,1525,2510.0,-985.0,985.0
2027-10-10,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,10,Sunday,1525,2510.0,-985.0,985.0
2027-03-20,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,3,Saturday,1025,2004.0,-979.0,979.0
2027-03-20,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,3,Saturday,1025,2004.0,-979.0,979.0
2027-05-29,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1777.0,-977.0,977.0
2027-05-29,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1777.0,-977.0,977.0
2027-03-20,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Saturday,925,1902.0,-977.0,977.0
2027-05-23,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,5,Sunday,1500,2474.0,-974.0,974.0
2027-05-15,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1996.0,-971.0,971.0
2027-05-15,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1996.0,-971.0,971.0
2027-05-02,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Sunday,1025,1996.0,-971.0,971.0
2027-05-02,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Sunday,1025,1996.0,-971.0,971.0
2027-05-08,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1996.0,-971.0,971.0
2027-05-08,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1996.0,-971.0,971.0
2027-04-02,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Friday,925,1895.0,-970.0,970.0
2027-11-26,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,11,Friday,825,1794.0,-969.0,969.0
2027-11-26,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,11,Friday,825,1794.0,-969.0,969.0
2027-04-29,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Thursday,925,1883.0,-958.0,958.0
2027-04-22,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Thursday,925,1883.0,-958.0,958.0
2027-04-23,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Friday,925,1883.0,-958.0,958.0
2027-03-18,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,3,Thursday,1025,1980.0,-955.0,955.0
2027-03-19,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,3,Friday,1025,1980.0,-955.0,955.0
2027-05-01,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1705.0,-955.0,955.0
2027-05-01,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1705.0,-955.0,955.0
2027-03-18,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,3,Thursday,1025,1980.0,-955.0,955.0
2027-03-19,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,3,Friday,1025,1980.0,-955.0,955.0
2027-05-26,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,5,Wednesday,1500,2453.0,-953.0,953.0
2027-03-17,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,3,Wednesday,1500,2451.0,-951.0,951.0
2027-03-31,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,3,Wednesday,1500,2451.0,-951.0,951.0
2027-03-13,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,3,Saturday,1025,1976.0,-951.0,951.0
2027-03-13,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,3,Saturday,1025,1976.0,-951.0,951.0
2027-07-24,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,7,Saturday,1475,2425.0,-950.0,950.0
2027-07-31,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,7,Saturday,1475,2425.0,-950.0,950.0
2027-07-17,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,7,Saturday,1475,2425.0,-950.0,950.0
2027-05-04,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,5,Tuesday,1500,2447.0,-947.0,947.0
2027-05-18,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,5,Tuesday,1500,2447.0,-947.0,947.0
2027-05-17,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,5,Monday,1500,2447.0,-947.0,947.0
2027-05-10,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,5,Monday,1500,2447.0,-947.0,947.0
2027-05-29,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1747.0,-947.0,947.0
2027-05-29,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1747.0,-947.0,947.0
2027-05-03,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,5,Monday,1500,2447.0,-947.0,947.0
2027-04-03,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,4,Saturday,1025,1972.0,-947.0,947.0
2027-04-03,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,4,Saturday,1025,1972.0,-947.0,947.0
2027-05-11,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,5,Tuesday,1500,2447.0,-947.0,947.0
2027-05-08,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,5,Saturday,925,1871.0,-946.0,946.0
2027-05-15,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,5,Saturday,925,1871.0,-946.0,946.0
2027-06-29,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,6,Tuesday,1500,2444.0,-944.0,944.0
2027-06-25,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Friday,1025,1967.0,-942.0,942.0
2027-06-25,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Friday,1025,1967.0,-942.0,942.0
2027-11-26,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,11,Friday,750,1690.0,-940.0,940.0
2027-06-28,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,6,Monday,1500,2438.0,-938.0,938.0
2027-03-23,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,3,Tuesday,1025,1963.0,-938.0,938.0
2027-09-17,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Friday,1100,2038.0,-938.0,938.0
2027-09-17,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Friday,1100,2038.0,-938.0,938.0
2027-04-02,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Friday,1025,1963.0,-938.0,938.0
2027-03-22,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,3,Monday,1025,1963.0,-938.0,938.0
2027-04-02,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Friday,1025,1963.0,-938.0,938.0
2027-09-22,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,9,Wednesday,1525,2462.0,-937.0,937.0
2027-09-01,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,9,Wednesday,1525,2462.0,-937.0,937.0
2027-10-13,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,10,Wednesday,1525,2462.0,-937.0,937.0
2027-10-06,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,10,Wednesday,1525,2462.0,-937.0,937.0
2027-10-27,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,10,Wednesday,1525,2462.0,-937.0,937.0
2027-09-29,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,9,Wednesday,1525,2462.0,-937.0,937.0
2027-09-15,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,9,Wednesday,1525,2462.0,-937.0,937.0
2027-10-20,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,10,Wednesday,1525,2462.0,-937.0,937.0
2027-09-08,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Fall Peak,9,Wednesday,1525,2462.0,-937.0,937.0
2027-04-10,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Saturday,925,1860.0,-935.0,935.0
2027-09-17,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Friday,1075,2007.0,-932.0,932.0
2027-09-05,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,9,Sunday,1100,2029.0,-929.0,929.0
2027-09-05,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,9,Sunday,1100,2029.0,-929.0,929.0
2027-04-23,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Friday,1025,1954.0,-929.0,929.0
2027-04-22,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Thursday,1025,1954.0,-929.0,929.0
2027-04-30,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Friday,1025,1954.0,-929.0,929.0
2027-04-29,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Thursday,1025,1954.0,-929.0,929.0
2027-04-29,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Thursday,1025,1954.0,-929.0,929.0
2027-04-22,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Thursday,1025,1954.0,-929.0,929.0
2027-04-23,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Friday,1025,1954.0,-929.0,929.0
2027-05-01,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1675.0,-925.0,925.0
2027-05-01,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1675.0,-925.0,925.0
2027-07-10,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,7,Saturday,1475,2397.0,-922.0,922.0
2027-04-07,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,4,Wednesday,1500,2420.0,-920.0,920.0
2027-11-26,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,11,Friday,825,1744.0,-919.0,919.0
2027-11-26,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,11,Friday,825,1744.0,-919.0,919.0
2027-07-03,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,7,Saturday,825,1737.0,-912.0,912.0
2027-07-03,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,7,Saturday,825,1737.0,-912.0,912.0
2027-04-10,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Saturday,1025,1934.0,-909.0,909.0
2027-04-10,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Saturday,1025,1934.0,-909.0,909.0
2027-05-08,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1931.0,-906.0,906.0
2027-05-15,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1931.0,-906.0,906.0
2027-05-15,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1931.0,-906.0,906.0
2027-05-08,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1931.0,-906.0,906.0
2027-05-02,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Sunday,1025,1931.0,-906.0,906.0
2027-05-02,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Sunday,1025,1931.0,-906.0,906.0
2027-03-19,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Friday,925,1829.0,-904.0,904.0
2027-03-18,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Thursday,925,1829.0,-904.0,904.0
2027-05-28,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,5,Friday,800,1702.0,-902.0,902.0
2027-05-28,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,5,Friday,800,1702.0,-902.0,902.0
2027-10-02,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,10,Saturday,1100,2001.0,-901.0,901.0
2027-10-23,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,10,Saturday,1100,2001.0,-901.0,901.0
2027-10-02,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,10,Saturday,1100,2001.0,-901.0,901.0
2027-10-23,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,10,Saturday,1100,2001.0,-901.0,901.0
2027-10-30,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,10,Saturday,1100,2001.0,-901.0,901.0
2027-10-30,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,10,Saturday,1100,2001.0,-901.0,901.0
2027-10-09,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,10,Saturday,1100,2001.0,-901.0,901.0
2027-10-09,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,10,Saturday,1100,2001.0,-901.0,901.0
2027-10-16,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,10,Saturday,1100,2001.0,-901.0,901.0
2027-10-16,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,10,Saturday,1100,2001.0,-901.0,901.0
2027-05-14,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Friday,1025,1925.0,-900.0,900.0
2027-05-07,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Friday,1025,1925.0,-900.0,900.0
2027-05-07,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Friday,1025,1925.0,-900.0,900.0
2027-05-06,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Thursday,1025,1925.0,-900.0,900.0
2027-03-18,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,3,Thursday,1025,1925.0,-900.0,900.0
2027-05-13,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Thursday,1025,1925.0,-900.0,900.0
2027-05-14,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Friday,1025,1925.0,-900.0,900.0
2027-05-13,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Thursday,1025,1925.0,-900.0,900.0
2027-05-06,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Thursday,1025,1925.0,-900.0,900.0
2027-03-19,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,3,Friday,1025,1925.0,-900.0,900.0
2027-03-18,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,3,Thursday,1025,1925.0,-900.0,900.0
2027-03-19,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,3,Friday,1025,1925.0,-900.0,900.0
2027-03-13,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Saturday,925,1823.0,-898.0,898.0
2027-05-19,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,5,Wednesday,1500,2398.0,-898.0,898.0
2027-03-14,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,3,Sunday,1500,2397.0,-897.0,897.0
2027-04-24,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,4,Saturday,750,1644.0,-894.0,894.0
2027-05-01,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1644.0,-894.0,894.0
2027-05-01,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1644.0,-894.0,894.0
2027-05-01,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1644.0,-894.0,894.0
2027-04-30,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,4,Friday,800,1691.0,-891.0,891.0
2027-04-30,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,4,Friday,800,1691.0,-891.0,891.0
2027-05-07,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,5,Friday,925,1816.0,-891.0,891.0
2027-05-06,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,5,Thursday,925,1816.0,-891.0,891.0
2027-05-13,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,5,Thursday,925,1816.0,-891.0,891.0
2027-05-14,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,5,Friday,925,1816.0,-891.0,891.0
2027-06-25,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Friday,1025,1914.0,-889.0,889.0
2027-05-22,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1914.0,-889.0,889.0
2027-05-22,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1914.0,-889.0,889.0
2027-03-13,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,3,Saturday,1025,1913.0,-888.0,888.0
2027-03-13,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,3,Saturday,1025,1913.0,-888.0,888.0
2027-05-29,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Saturday,1025,1912.0,-887.0,887.0
2027-03-22,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Monday,925,1810.0,-885.0,885.0
2027-03-23,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Tuesday,925,1810.0,-885.0,885.0
2027-03-28,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,3,Sunday,1025,1910.0,-885.0,885.0
